Year,State,District,Crop,Area_Hectares,Production_MT,Unit,Soil_Type,Irrigation_Type,Fertilizer_Used,Avg_Rainfall_mm,Avg_Temp_C,Weather_Condition,Seed_Variety,Pesticide_Used,Organic,Govt_Subsidy_Availed,Machinery_Used,Farming_Practice,Labor_Type,Crop_Cycle_Months,Yield_per_Hectare,Storage_Facility,Market_Access,Farmer_ID
2018,Maharashtra,Jaredhaven,Rice,9318.14,17627.54,Metric Tonnes,Peaty,Tube Well,Compost,108.44,29.39,Coldwave,Rice-Var-10,Yes,Yes,No,Manual,Mixed,Family,5,1.89,Warehouse,State,F73426
2018,Maharashtra,South Meganville,Rice,3380.76,9534.91,Metric Tonnes,Clay,Sprinkler,NPK,328.12,33.78,Flood,Rice-Var-4,Yes,Yes,No,Tractor,Traditional,Family,8,2.82,None,State,F82009
2018,Maharashtra,East Jessicabury,Rice,8218.59,18874.09,Metric Tonnes,Silty,Sprinkler,NPK,122.24,28.77,Coldwave,Rice-Var-5,Yes,No,No,Manual,Traditional,Hired,4,2.3,Warehouse,Export,F27926
2018,Maharashtra,West Josephview,Rice,1280.01,2659.49,Metric Tonnes,Loamy,Sprinkler,NPK,122.76,24.91,Flood,Rice-Var-1,No,No,Yes,Combined Harvester,Mixed,Family,8,2.08,None,National,F61876
2018,Maharashtra,Gilmoreville,Maize,1706.69,2668.72,Metric Tonnes,Sandy,Sprinkler,Compost,279.88,30.26,Flood,Maize-Var-2,No,No,Yes,Tractor,Traditional,Family,3,1.56,Warehouse,Export,F93521
2018,Maharashtra,South Markshire,Maize,5074.14,14313.0,Metric Tonnes,Peaty,Rainfed,Compost,90.0,22.28,Normal,Maize-Var-3,No,Yes,Yes,Combined Harvester,Traditional,Hired,8,2.82,None,Local,F42181
2018,Maharashtra,South Antoniohaven,Maize,949.72,3025.77,Metric Tonnes,Silty,Tube Well,DAP,311.42,20.04,Drought,Maize-Var-6,Yes,No,Yes,Tractor,Mixed,Both,3,3.19,Warehouse,National,F62294
2018,Maharashtra,North Susanhaven,Maize,2084.2,7155.53,Metric Tonnes,Loamy,Tube Well,Urea,257.96,35.03,Heatwave,Maize-Var-4,No,Yes,No,Combined Harvester,Modern,Both,5,3.43,Warehouse,National,F36060
2018,Maharashtra,South Ashley,Barley,2947.51,5659.53,Metric Tonnes,Loamy,Drip,Compost,324.37,32.15,Flood,Barley-Var-8,No,No,No,Tractor,Mixed,Hired,6,1.92,None,National,F23143
2018,Maharashtra,Jeffreyport,Barley,5288.92,13779.07,Metric Tonnes,Peaty,Tube Well,Urea,247.25,33.39,Heatwave,Barley-Var-4,Yes,Yes,No,Tractor,Traditional,Both,6,2.61,Cold Storage,Local,F53583
2018,Maharashtra,Dianaview,Sugarcane,2613.9,5765.05,Metric Tonnes,Sandy,Drip,Vermicompost,355.07,22.72,Heatwave,Sugarcane-Var-7,Yes,No,Yes,Tractor,Modern,Family,6,2.21,None,Export,F66057
2018,Maharashtra,Port Lucas,Sugarcane,3838.89,11153.04,Metric Tonnes,Silty,Canal,NPK,399.97,25.88,Coldwave,Sugarcane-Var-6,Yes,No,Yes,Manual,Traditional,Family,6,2.91,None,Export,F58818
2018,Maharashtra,West Christinaport,Sugarcane,2777.81,8847.81,Metric Tonnes,Sandy,Tube Well,DAP,331.93,33.28,Heatwave,Sugarcane-Var-5,No,No,Yes,Combined Harvester,Mixed,Hired,3,3.19,Cold Storage,National,F11835
2018,Maharashtra,Kathybury,Cotton,4438.32,9532.98,Metric Tonnes,Sandy,Tube Well,Vermicompost,263.06,36.91,Heatwave,Cotton-Var-9,No,Yes,No,Combined Harvester,Modern,Family,3,2.15,Cold Storage,Local,F82374
2018,Maharashtra,Heidiland,Cotton,10328.3,17733.66,Metric Tonnes,Clay,Canal,Vermicompost,199.92,26.62,Heatwave,Cotton-Var-2,No,Yes,Yes,Combined Harvester,Traditional,Both,8,1.72,None,State,F72489
2018,Maharashtra,Joneshaven,Cotton,6849.97,19563.5,Metric Tonnes,Loamy,Sprinkler,Urea,192.54,15.65,Coldwave,Cotton-Var-10,Yes,Yes,No,Combined Harvester,Traditional,Family,6,2.86,Warehouse,Local,F22756
2018,Maharashtra,East Markmouth,Cotton,6810.86,11525.01,Metric Tonnes,Peaty,Canal,NPK,342.06,33.81,Flood,Cotton-Var-8,No,Yes,Yes,Combined Harvester,Traditional,Both,6,1.69,None,Export,F99610
2018,Maharashtra,Deantown,Millet,4019.61,9479.93,Metric Tonnes,Clay,Tube Well,NPK,364.07,22.21,Drought,Millet-Var-5,Yes,No,Yes,Combined Harvester,Mixed,Both,4,2.36,Cold Storage,Local,F62914
2018,Maharashtra,Moraleshaven,Millet,1585.34,5355.89,Metric Tonnes,Silty,Rainfed,Urea,333.24,35.52,Heatwave,Millet-Var-8,Yes,Yes,Yes,Tractor,Mixed,Hired,5,3.38,None,State,F25167
2018,Maharashtra,Ginaton,Millet,2410.33,4306.28,Metric Tonnes,Clay,Rainfed,DAP,59.11,20.93,Heatwave,Millet-Var-7,Yes,No,No,Combined Harvester,Traditional,Hired,6,1.79,None,National,F18206
2018,Karnataka,Port Mark,Wheat,7876.82,15596.71,Metric Tonnes,Peaty,Tube Well,Compost,305.19,21.3,Heatwave,Wheat-Var-7,No,Yes,No,Tractor,Mixed,Family,6,1.98,Cold Storage,Export,F22535
2018,Karnataka,Padillafurt,Wheat,2367.98,8208.2,Metric Tonnes,Sandy,Rainfed,Vermicompost,135.68,24.41,Drought,Wheat-Var-7,Yes,Yes,Yes,Manual,Traditional,Family,9,3.47,Warehouse,Local,F34619
2018,Karnataka,Martinezberg,Rice,3705.8,6371.2,Metric Tonnes,Sandy,Drip,Urea,221.46,24.47,Heatwave,Rice-Var-5,No,No,No,Manual,Modern,Both,8,1.72,Warehouse,Export,F51327
2018,Karnataka,Annettestad,Rice,4481.48,14050.3,Metric Tonnes,Sandy,Rainfed,Vermicompost,240.49,15.8,Drought,Rice-Var-2,No,Yes,Yes,Tractor,Traditional,Hired,5,3.14,None,Export,F71744
2018,Karnataka,Henrychester,Maize,7803.04,12568.99,Metric Tonnes,Loamy,Rainfed,Urea,265.72,32.13,Drought,Maize-Var-2,No,Yes,Yes,Manual,Mixed,Hired,5,1.61,Cold Storage,Export,F52364
2018,Karnataka,Garystad,Maize,1387.99,4356.47,Metric Tonnes,Silty,Sprinkler,Vermicompost,368.88,35.33,Heatwave,Maize-Var-4,No,No,No,Manual,Modern,Family,4,3.14,Warehouse,Local,F31671
2018,Karnataka,West Mark,Maize,2412.62,6449.63,Metric Tonnes,Sandy,Tube Well,Vermicompost,370.19,23.02,Drought,Maize-Var-5,Yes,Yes,No,Manual,Modern,Family,7,2.67,None,Export,F65257
2018,Karnataka,East Timothyport,Barley,10856.54,16490.54,Metric Tonnes,Sandy,Drip,DAP,51.28,33.99,Normal,Barley-Var-7,No,Yes,Yes,Combined Harvester,Traditional,Family,6,1.52,Warehouse,Export,F69525
2018,Karnataka,West Charles,Barley,4986.5,15348.23,Metric Tonnes,Sandy,Rainfed,Urea,375.51,17.95,Normal,Barley-Var-9,No,Yes,No,Tractor,Mixed,Family,7,3.08,Cold Storage,Local,F11604
2018,Karnataka,Thomasside,Barley,1518.91,5023.71,Metric Tonnes,Clay,Rainfed,Urea,112.03,32.06,Coldwave,Barley-Var-4,No,Yes,No,Combined Harvester,Mixed,Family,6,3.31,Cold Storage,State,F16944
2018,Karnataka,South Brianview,Sugarcane,6507.51,10844.03,Metric Tonnes,Loamy,Canal,NPK,149.84,28.01,Heatwave,Sugarcane-Var-7,No,No,No,Tractor,Mixed,Hired,6,1.67,None,Export,F94213
2018,Karnataka,Gardnerview,Sugarcane,5873.2,17120.83,Metric Tonnes,Peaty,Drip,Vermicompost,267.66,27.4,Coldwave,Sugarcane-Var-9,No,No,No,Combined Harvester,Mixed,Hired,6,2.92,None,Export,F21180
2018,Karnataka,Kristinstad,Cotton,3637.84,6324.34,Metric Tonnes,Sandy,Sprinkler,Urea,193.18,15.71,Heatwave,Cotton-Var-10,No,No,Yes,Combined Harvester,Mixed,Family,6,1.74,None,State,F39530
2018,Karnataka,Hannahberg,Cotton,1951.65,4615.59,Metric Tonnes,Peaty,Rainfed,Urea,196.51,16.11,Normal,Cotton-Var-9,Yes,Yes,No,Combined Harvester,Mixed,Hired,6,2.36,None,Export,F81040
2018,Karnataka,Nicoleview,Millet,4611.38,11986.67,Metric Tonnes,Peaty,Sprinkler,Vermicompost,77.34,38.58,Flood,Millet-Var-3,Yes,Yes,Yes,Tractor,Modern,Hired,3,2.6,None,State,F16514
2018,Karnataka,Port Debrachester,Millet,759.57,2437.96,Metric Tonnes,Sandy,Tube Well,Compost,50.11,37.06,Normal,Millet-Var-2,No,Yes,Yes,Combined Harvester,Modern,Hired,5,3.21,Cold Storage,State,F38311
2018,Karnataka,East Paul,Millet,293.32,884.53,Metric Tonnes,Sandy,Tube Well,Vermicompost,176.59,33.46,Flood,Millet-Var-10,No,No,No,Tractor,Traditional,Both,8,3.02,None,Export,F19260
2018,Karnataka,Gallagherview,Millet,5076.11,8334.03,Metric Tonnes,Loamy,Sprinkler,Compost,318.63,16.78,Coldwave,Millet-Var-3,No,Yes,No,Manual,Traditional,Both,6,1.64,None,Export,F62223
2018,Bihar,Melanieport,Wheat,11536.8,18481.35,Metric Tonnes,Clay,Sprinkler,NPK,217.76,33.08,Heatwave,Wheat-Var-8,No,Yes,Yes,Combined Harvester,Traditional,Hired,5,1.6,None,National,F62956
2018,Bihar,New Cynthiachester,Wheat,4222.51,8168.31,Metric Tonnes,Loamy,Rainfed,DAP,315.68,34.61,Normal,Wheat-Var-6,Yes,Yes,No,Combined Harvester,Mixed,Both,9,1.93,None,National,F42115
2018,Bihar,Wardmouth,Rice,8210.41,18492.55,Metric Tonnes,Clay,Canal,Urea,227.19,24.08,Coldwave,Rice-Var-6,Yes,No,Yes,Tractor,Traditional,Hired,3,2.25,None,Export,F14195
2018,Bihar,Williamsfurt,Rice,1836.44,5513.1,Metric Tonnes,Clay,Drip,Compost,168.88,25.7,Drought,Rice-Var-4,No,Yes,Yes,Tractor,Traditional,Hired,9,3.0,None,State,F50805
2018,Bihar,Gordonburgh,Maize,2861.78,8371.64,Metric Tonnes,Sandy,Drip,Urea,371.23,31.67,Coldwave,Maize-Var-10,No,No,Yes,Tractor,Modern,Hired,7,2.93,None,National,F28495
2018,Bihar,Nelsonmouth,Maize,3170.23,9695.86,Metric Tonnes,Peaty,Tube Well,Urea,274.34,16.52,Normal,Maize-Var-2,No,Yes,No,Manual,Mixed,Family,3,3.06,None,National,F21389
2018,Bihar,East Crystalburgh,Barley,1501.07,2365.44,Metric Tonnes,Sandy,Canal,NPK,209.89,35.65,Coldwave,Barley-Var-7,Yes,Yes,Yes,Tractor,Modern,Both,3,1.58,None,National,F86910
2018,Bihar,Allisonview,Barley,2911.9,6605.12,Metric Tonnes,Silty,Canal,Vermicompost,368.32,35.92,Heatwave,Barley-Var-6,Yes,No,No,Tractor,Modern,Family,5,2.27,Warehouse,Export,F16752
2018,Bihar,Ebonyhaven,Barley,6622.93,13468.44,Metric Tonnes,Silty,Rainfed,Vermicompost,90.96,15.4,Heatwave,Barley-Var-9,No,Yes,Yes,Manual,Mixed,Hired,8,2.03,Warehouse,Export,F22652
2018,Bihar,Port Seth,Sugarcane,1240.51,2586.71,Metric Tonnes,Silty,Canal,DAP,243.13,16.6,Normal,Sugarcane-Var-10,Yes,Yes,No,Manual,Mixed,Both,6,2.09,Cold Storage,Export,F93484
2018,Bihar,Jessicafort,Sugarcane,1695.04,3156.44,Metric Tonnes,Loamy,Canal,DAP,271.19,30.39,Drought,Sugarcane-Var-8,No,Yes,No,Manual,Modern,Family,6,1.86,None,National,F35684
2018,Bihar,Port Saramouth,Sugarcane,5617.15,11239.93,Metric Tonnes,Loamy,Canal,DAP,179.89,17.42,Coldwave,Sugarcane-Var-9,No,Yes,No,Manual,Modern,Hired,9,2.0,None,National,F88224
2018,Bihar,Williamfort,Sugarcane,1491.77,4915.98,Metric Tonnes,Loamy,Sprinkler,NPK,392.89,31.19,Coldwave,Sugarcane-Var-5,No,No,Yes,Combined Harvester,Traditional,Family,4,3.3,None,State,F31871
2018,Bihar,West Tiffanyfurt,Cotton,6597.79,18378.05,Metric Tonnes,Peaty,Drip,Vermicompost,61.62,39.92,Heatwave,Cotton-Var-1,Yes,No,No,Manual,Mixed,Hired,7,2.79,Warehouse,National,F52949
2018,Bihar,North Matthewmouth,Cotton,847.93,2429.57,Metric Tonnes,Silty,Drip,Compost,138.49,24.8,Drought,Cotton-Var-1,Yes,No,No,Manual,Traditional,Family,7,2.87,Cold Storage,State,F26903
2018,Bihar,Joseville,Cotton,5518.69,13095.72,Metric Tonnes,Clay,Tube Well,Compost,137.69,23.36,Heatwave,Cotton-Var-6,Yes,No,Yes,Tractor,Traditional,Hired,6,2.37,Warehouse,State,F58949
2018,Bihar,Clintonview,Millet,2094.45,7160.19,Metric Tonnes,Loamy,Sprinkler,Compost,329.51,26.46,Flood,Millet-Var-6,No,Yes,Yes,Manual,Mixed,Family,8,3.42,Warehouse,Export,F33241
2018,Bihar,Johnsonview,Millet,1408.22,4396.51,Metric Tonnes,Clay,Rainfed,NPK,105.01,20.26,Heatwave,Millet-Var-7,Yes,Yes,Yes,Combined Harvester,Mixed,Family,6,3.12,Cold Storage,Local,F16416
2018,Bihar,West Anne,Millet,2342.22,7637.26,Metric Tonnes,Clay,Rainfed,Compost,96.13,18.06,Coldwave,Millet-Var-9,No,No,Yes,Combined Harvester,Modern,Both,7,3.26,Cold Storage,Export,F90295
2018,Bihar,New Claudiaport,Millet,4935.9,10132.51,Metric Tonnes,Silty,Sprinkler,DAP,249.05,26.29,Drought,Millet-Var-10,Yes,Yes,Yes,Combined Harvester,Traditional,Both,6,2.05,Warehouse,State,F82312
2018,Tamil Nadu,Andrewchester,Wheat,5209.97,8981.7,Metric Tonnes,Silty,Sprinkler,Vermicompost,99.37,35.53,Coldwave,Wheat-Var-3,No,Yes,No,Tractor,Mixed,Both,6,1.72,None,Local,F59662
2018,Tamil Nadu,Lake Gregory,Wheat,9025.6,17774.71,Metric Tonnes,Sandy,Tube Well,DAP,89.71,16.34,Drought,Wheat-Var-6,Yes,No,Yes,Manual,Mixed,Hired,4,1.97,None,National,F27441
2018,Tamil Nadu,North Davidbury,Wheat,4218.03,12361.8,Metric Tonnes,Loamy,Sprinkler,Vermicompost,180.48,31.99,Coldwave,Wheat-Var-1,No,No,No,Tractor,Mixed,Family,4,2.93,Warehouse,State,F87890
2018,Tamil Nadu,South Kimberlyfurt,Wheat,4272.93,14402.7,Metric Tonnes,Peaty,Rainfed,Urea,72.71,19.81,Coldwave,Wheat-Var-7,No,Yes,Yes,Manual,Mixed,Both,6,3.37,Cold Storage,Local,F17415
2018,Tamil Nadu,North Kennethfurt,Rice,567.45,1836.26,Metric Tonnes,Silty,Drip,NPK,327.41,29.37,Heatwave,Rice-Var-9,No,No,Yes,Combined Harvester,Mixed,Hired,3,3.24,None,Local,F89797
2018,Tamil Nadu,New Maria,Rice,1041.44,2131.44,Metric Tonnes,Loamy,Rainfed,Vermicompost,154.2,29.02,Heatwave,Rice-Var-5,No,Yes,Yes,Tractor,Modern,Family,8,2.05,Warehouse,National,F15623
2018,Tamil Nadu,Smithstad,Rice,3360.95,5531.86,Metric Tonnes,Silty,Tube Well,Compost,305.77,22.48,Drought,Rice-Var-7,Yes,Yes,Yes,Tractor,Traditional,Hired,7,1.65,None,Export,F75286
2018,Tamil Nadu,North Olivia,Maize,5310.27,9321.3,Metric Tonnes,Silty,Rainfed,Urea,330.89,29.14,Coldwave,Maize-Var-9,No,Yes,No,Manual,Traditional,Family,4,1.76,None,National,F12809
2018,Tamil Nadu,Judyview,Maize,7258.66,18080.92,Metric Tonnes,Silty,Tube Well,Compost,379.5,37.3,Heatwave,Maize-Var-3,No,No,No,Tractor,Mixed,Both,5,2.49,Warehouse,State,F62001
2018,Tamil Nadu,West Nicholas,Barley,3486.26,11740.97,Metric Tonnes,Peaty,Rainfed,Urea,163.08,24.14,Normal,Barley-Var-8,Yes,No,Yes,Combined Harvester,Mixed,Both,8,3.37,Warehouse,Local,F13541
2018,Tamil Nadu,Solisview,Barley,517.78,1386.82,Metric Tonnes,Peaty,Sprinkler,Vermicompost,302.67,34.34,Coldwave,Barley-Var-7,No,Yes,No,Combined Harvester,Modern,Both,3,2.68,Warehouse,Local,F45033
2018,Tamil Nadu,Lake Juan,Barley,1432.56,3421.42,Metric Tonnes,Peaty,Canal,Compost,111.9,31.55,Coldwave,Barley-Var-8,Yes,No,No,Manual,Modern,Family,9,2.39,Warehouse,National,F40782
2018,Tamil Nadu,Washingtonmouth,Barley,1082.1,3579.95,Metric Tonnes,Silty,Rainfed,Vermicompost,130.72,22.29,Coldwave,Barley-Var-7,Yes,Yes,No,Manual,Mixed,Both,7,3.31,None,Export,F69837
2018,Tamil Nadu,Jenniferbury,Sugarcane,7072.04,17092.67,Metric Tonnes,Clay,Tube Well,DAP,58.4,27.36,Heatwave,Sugarcane-Var-5,No,Yes,No,Tractor,Traditional,Family,3,2.42,Cold Storage,Export,F11456
2018,Tamil Nadu,Johnview,Sugarcane,619.07,2148.6,Metric Tonnes,Clay,Drip,Compost,255.84,21.41,Normal,Sugarcane-Var-8,No,No,No,Combined Harvester,Mixed,Family,9,3.47,None,Local,F51835
2018,Tamil Nadu,Moraport,Cotton,6949.42,11492.49,Metric Tonnes,Sandy,Rainfed,DAP,329.96,38.13,Coldwave,Cotton-Var-7,Yes,Yes,No,Combined Harvester,Traditional,Family,9,1.65,Cold Storage,Export,F54831
2018,Tamil Nadu,North Billyfurt,Cotton,8038.26,17551.67,Metric Tonnes,Loamy,Canal,Urea,164.02,15.88,Heatwave,Cotton-Var-10,Yes,No,No,Combined Harvester,Modern,Both,4,2.18,None,State,F28828
2018,Tamil Nadu,Nicolemouth,Millet,5137.47,13202.31,Metric Tonnes,Sandy,Rainfed,Compost,210.77,37.69,Heatwave,Millet-Var-6,Yes,Yes,Yes,Tractor,Traditional,Hired,8,2.57,None,National,F46652
2018,Tamil Nadu,New Timothy,Millet,2483.75,3773.64,Metric Tonnes,Loamy,Tube Well,Vermicompost,75.66,20.58,Coldwave,Millet-Var-10,No,Yes,No,Manual,Mixed,Both,4,1.52,Cold Storage,Local,F41256
2018,Tamil Nadu,Mcculloughstad,Millet,458.58,1149.07,Metric Tonnes,Peaty,Canal,Compost,159.93,19.51,Heatwave,Millet-Var-10,No,Yes,No,Tractor,Modern,Both,8,2.51,None,Export,F88346
2018,Gujarat,Christopherfurt,Wheat,7924.26,15126.64,Metric Tonnes,Loamy,Canal,NPK,290.66,23.73,Drought,Wheat-Var-7,Yes,Yes,Yes,Combined Harvester,Modern,Hired,3,1.91,None,Local,F18368
2018,Gujarat,West Karen,Wheat,3112.07,10480.64,Metric Tonnes,Silty,Tube Well,Urea,63.07,27.51,Heatwave,Wheat-Var-10,Yes,Yes,Yes,Manual,Modern,Family,7,3.37,Warehouse,Export,F27689
2018,Gujarat,Wellsburgh,Wheat,6413.15,17161.25,Metric Tonnes,Peaty,Sprinkler,DAP,146.9,24.94,Normal,Wheat-Var-3,No,Yes,No,Tractor,Traditional,Both,5,2.68,Cold Storage,National,F60243
2018,Gujarat,Lake William,Rice,4194.62,13765.18,Metric Tonnes,Peaty,Tube Well,Urea,64.37,16.79,Coldwave,Rice-Var-2,Yes,No,Yes,Manual,Mixed,Both,7,3.28,Warehouse,Export,F52722
2018,Gujarat,Hamiltonmouth,Rice,3479.16,6838.5,Metric Tonnes,Sandy,Sprinkler,Vermicompost,142.73,20.53,Normal,Rice-Var-9,No,No,Yes,Combined Harvester,Traditional,Both,9,1.97,Warehouse,National,F50350
2018,Gujarat,West Lauraside,Maize,2452.01,4318.59,Metric Tonnes,Loamy,Sprinkler,DAP,376.88,18.6,Heatwave,Maize-Var-1,No,No,No,Manual,Mixed,Hired,3,1.76,Warehouse,Export,F59881
2018,Gujarat,Richardchester,Maize,2251.34,4485.87,Metric Tonnes,Clay,Tube Well,Urea,376.56,33.89,Normal,Maize-Var-6,No,Yes,No,Manual,Mixed,Hired,9,1.99,Cold Storage,National,F11377
2018,Gujarat,West Ashley,Maize,9300.37,15899.14,Metric Tonnes,Loamy,Tube Well,DAP,342.71,25.2,Flood,Maize-Var-1,No,No,No,Manual,Modern,Family,9,1.71,Warehouse,Local,F55731
2018,Gujarat,Cantrellfort,Barley,2121.46,5625.05,Metric Tonnes,Loamy,Sprinkler,Compost,337.76,34.47,Flood,Barley-Var-8,No,No,No,Combined Harvester,Mixed,Family,9,2.65,Warehouse,State,F86498
2018,Gujarat,Lake Jeanette,Barley,5319.89,17854.95,Metric Tonnes,Loamy,Sprinkler,Compost,133.34,25.6,Heatwave,Barley-Var-5,Yes,No,Yes,Combined Harvester,Mixed,Family,8,3.36,Cold Storage,National,F29976
2018,Gujarat,Davidmouth,Barley,240.98,785.26,Metric Tonnes,Loamy,Sprinkler,NPK,104.1,36.54,Normal,Barley-Var-10,Yes,Yes,Yes,Manual,Modern,Hired,6,3.26,Cold Storage,National,F34548
2018,Gujarat,Michaelbury,Barley,3095.81,6923.05,Metric Tonnes,Sandy,Tube Well,DAP,63.7,23.17,Normal,Barley-Var-2,Yes,Yes,Yes,Manual,Mixed,Hired,9,2.24,None,State,F40743
2018,Gujarat,East Christina,Sugarcane,11490.65,17823.09,Metric Tonnes,Silty,Tube Well,Vermicompost,192.21,15.78,Normal,Sugarcane-Var-4,Yes,Yes,Yes,Tractor,Modern,Hired,4,1.55,Cold Storage,Export,F79993
2018,Gujarat,West Amberport,Sugarcane,4190.69,7733.01,Metric Tonnes,Loamy,Tube Well,Compost,138.28,36.94,Heatwave,Sugarcane-Var-4,Yes,Yes,No,Manual,Mixed,Family,9,1.85,Warehouse,Export,F51928
2018,Gujarat,Greenhaven,Sugarcane,4396.84,9002.96,Metric Tonnes,Silty,Sprinkler,NPK,256.27,18.55,Heatwave,Sugarcane-Var-9,Yes,No,Yes,Tractor,Traditional,Both,5,2.05,None,National,F38209
2018,Gujarat,Russellfurt,Cotton,2143.93,5558.14,Metric Tonnes,Loamy,Rainfed,NPK,133.13,31.98,Flood,Cotton-Var-1,Yes,No,No,Tractor,Mixed,Both,8,2.59,None,National,F69514
2018,Gujarat,North Douglasview,Cotton,3312.8,10084.08,Metric Tonnes,Peaty,Canal,Vermicompost,381.89,17.9,Normal,Cotton-Var-8,No,No,Yes,Manual,Mixed,Both,9,3.04,Cold Storage,National,F97779
2018,Gujarat,North Ashley,Cotton,3284.55,7025.97,Metric Tonnes,Loamy,Rainfed,Compost,102.91,35.26,Heatwave,Cotton-Var-7,Yes,No,No,Tractor,Modern,Family,3,2.14,Cold Storage,Export,F57637
2018,Gujarat,Port Sophia,Cotton,6204.36,15317.63,Metric Tonnes,Silty,Tube Well,NPK,238.22,16.49,Heatwave,Cotton-Var-7,No,No,No,Combined Harvester,Modern,Family,9,2.47,None,Export,F38813
2018,Gujarat,Jenniferborough,Millet,3676.15,11332.39,Metric Tonnes,Silty,Drip,NPK,250.84,21.63,Flood,Millet-Var-10,No,Yes,Yes,Combined Harvester,Traditional,Hired,5,3.08,Cold Storage,State,F83537
2018,Gujarat,North Tamaraville,Millet,6080.67,13517.19,Metric Tonnes,Loamy,Drip,DAP,240.71,27.19,Drought,Millet-Var-7,No,No,No,Combined Harvester,Mixed,Family,7,2.22,None,Export,F22673
2018,Gujarat,Peterstad,Millet,2700.33,7932.91,Metric Tonnes,Sandy,Drip,DAP,359.36,15.13,Coldwave,Millet-Var-9,Yes,No,Yes,Combined Harvester,Modern,Both,3,2.94,None,National,F37084
2018,Rajasthan,Whitakerport,Wheat,7413.91,18705.52,Metric Tonnes,Loamy,Rainfed,Urea,295.26,36.39,Drought,Wheat-Var-2,Yes,No,No,Tractor,Traditional,Hired,3,2.52,Cold Storage,Export,F76421
2018,Rajasthan,Carrollborough,Wheat,3031.13,9608.52,Metric Tonnes,Sandy,Drip,DAP,112.17,18.98,Flood,Wheat-Var-5,No,Yes,No,Tractor,Mixed,Family,4,3.17,None,Local,F73253
2018,Rajasthan,Sosafurt,Rice,4110.96,13320.69,Metric Tonnes,Loamy,Sprinkler,NPK,362.35,31.09,Coldwave,Rice-Var-3,Yes,No,No,Combined Harvester,Mixed,Hired,8,3.24,Cold Storage,Local,F38241
2018,Rajasthan,Leefort,Rice,4969.07,10747.04,Metric Tonnes,Sandy,Drip,Compost,393.0,22.99,Normal,Rice-Var-9,No,No,No,Manual,Traditional,Hired,4,2.16,None,Export,F29855
2018,Rajasthan,Shawmouth,Rice,5854.85,15011.63,Metric Tonnes,Peaty,Drip,Urea,262.98,24.84,Heatwave,Rice-Var-6,No,No,No,Manual,Mixed,Both,9,2.56,Cold Storage,Export,F26345
2018,Rajasthan,West Nicholas,Maize,7306.62,19314.05,Metric Tonnes,Clay,Rainfed,Compost,378.23,15.19,Drought,Maize-Var-6,Yes,Yes,Yes,Combined Harvester,Modern,Hired,5,2.64,Warehouse,Local,F86680
2018,Rajasthan,Graymouth,Maize,3976.0,11667.08,Metric Tonnes,Clay,Rainfed,Urea,310.78,37.62,Flood,Maize-Var-3,No,Yes,No,Combined Harvester,Modern,Family,3,2.93,Warehouse,Local,F97928
2018,Rajasthan,Cortezland,Maize,390.38,585.83,Metric Tonnes,Silty,Canal,NPK,215.29,15.73,Flood,Maize-Var-10,Yes,No,No,Manual,Traditional,Family,6,1.5,None,National,F33490
2018,Rajasthan,Knoxside,Maize,10031.93,19503.38,Metric Tonnes,Loamy,Canal,Compost,215.43,16.53,Heatwave,Maize-Var-10,Yes,No,No,Combined Harvester,Traditional,Hired,8,1.94,Warehouse,Local,F55967
2018,Rajasthan,Laurastad,Barley,4725.82,10679.94,Metric Tonnes,Clay,Tube Well,NPK,65.63,23.38,Heatwave,Barley-Var-9,No,Yes,Yes,Tractor,Modern,Family,8,2.26,Warehouse,Local,F12044
2018,Rajasthan,West Shannon,Barley,2337.17,8133.0,Metric Tonnes,Peaty,Canal,NPK,122.76,28.62,Normal,Barley-Var-10,No,No,Yes,Combined Harvester,Modern,Hired,3,3.48,Warehouse,National,F22928
2018,Rajasthan,Marcburgh,Barley,6404.8,19752.65,Metric Tonnes,Sandy,Sprinkler,Compost,397.68,39.21,Flood,Barley-Var-9,Yes,No,Yes,Manual,Mixed,Family,9,3.08,Warehouse,State,F87957
2018,Rajasthan,Jamesmouth,Sugarcane,3472.82,10046.02,Metric Tonnes,Silty,Canal,Vermicompost,88.66,26.03,Normal,Sugarcane-Var-9,No,Yes,Yes,Manual,Mixed,Hired,7,2.89,Cold Storage,Export,F32269
2018,Rajasthan,Martinberg,Sugarcane,6482.67,16275.86,Metric Tonnes,Clay,Canal,Vermicompost,295.94,33.64,Coldwave,Sugarcane-Var-1,No,Yes,No,Combined Harvester,Modern,Hired,5,2.51,Warehouse,Local,F40946
2018,Rajasthan,Evanstown,Sugarcane,1673.94,5442.65,Metric Tonnes,Loamy,Canal,NPK,210.94,20.25,Normal,Sugarcane-Var-5,No,Yes,Yes,Combined Harvester,Traditional,Both,6,3.25,Cold Storage,State,F16915
2018,Rajasthan,West Aliciahaven,Cotton,7439.34,17375.61,Metric Tonnes,Clay,Drip,NPK,312.61,28.7,Drought,Cotton-Var-3,No,Yes,Yes,Tractor,Modern,Family,9,2.34,Warehouse,National,F17766
2018,Rajasthan,Mendozaland,Cotton,2547.16,7946.5,Metric Tonnes,Sandy,Tube Well,DAP,254.56,24.76,Heatwave,Cotton-Var-1,No,Yes,No,Manual,Traditional,Hired,4,3.12,Warehouse,State,F31535
